"","name","longitude","latitude","state","locality","year","month","identifier"
"19","Piculus aurulentus (Temminck, 1821)","-40.872243","-20.475442","Espírito Santo","São Bento De Urânia, Espírito Santo, BR (-20,475, -40,872)","2018","2","OBS581807506"
"20","Piculus aurulentus (Temminck, 1821)","-45.686039","-22.887503","São Paulo","Hotel Harmonia","2018","2","OBS601729260"
"21","Piculus aurulentus (Temminck, 1821)","-47.195692","-23.844602","São Paulo","Ibiúna--Recanto no Sertão","2018","2","OBS581175851"
"22","Piculus aurulentus (Temminck, 1821)","-50.365053","-29.092279","Rio Grande do Sul","P.E. do Tainhas Rio Grande do Sul, BR (-29,092, -50,365)","2018","2","OBS582577407"
"23","Piculus aurulentus (Temminck, 1821)","-49.382222","-26.441944","Santa Catarina","Cabeça do Tigre, Corupá","2018","2","OBS577812352"
"24","Piculus aurulentus (Temminck, 1821)","-50.265627","-24.570699","Paraná","Parque Estadual do Guartelá","2018","2","OBS647255109"
"25","Piculus aurulentus (Temminck, 1821)","-50.174809","-29.480994","Rio Grande do Sul","CPCN Pró Mata PUCRS","2018","2","OBS579889037"
"26","Piculus aurulentus (Temminck, 1821)","-49.51262","-27.276021","Santa Catarina","Lontras--Três Picos","2018","2","OBS580744651"
"27","Piculus aurulentus (Temminck, 1821)","-50.386768","-29.423851","Rio Grande do Sul","FLONA São Francisco de Paula","2018","2","OBS579866574"
"28","Piculus aurulentus (Temminck, 1821)","-44.756815","-22.373522","Minas Gerais","PN do Itatiaia--Agulhas Negras Road (MG and RJ; 1700-2400m)","2018","2","OBS575675204"
"29","Piculus aurulentus (Temminck, 1821)","-45.263726","-22.534092","Minas Gerais","Delfim Moreira -- MG-350 - -22,5341x-45,2637","2018","2","OBS579430590"
"30","Piculus aurulentus (Temminck, 1821)","-53.659925","-27.032705","Santa Catarina","LD ITA-SMO - UA1, Tunápolis, SC (-27,033, -53,66)","2018","2","OBS589546849"
"31","Piculus aurulentus (Temminck, 1821)","-52.5825","-31.666944","Rio Grande do Sul","Morro redondo, Sítio Flor e Osória","2018","2","OBS573987787"
"32","Piculus aurulentus (Temminck, 1821)","-52.505556","-31.616389","Rio Grande do Sul","Pelotas--cascata e mata no Santuário","2018","2","OBS577099706"
"33","Piculus aurulentus (Temminck, 1821)","-44.765103","-23.214847","Rio de Janeiro","Fazenda Bananal, Paraty","2018","2","OBS622744194"
"34","Piculus aurulentus (Temminck, 1821)","-44.796072","-22.352963","Minas Gerais","Itamonte--RPPN Alto Montana","2018","3","OBS594022861"
"35","Piculus aurulentus (Temminck, 1821)","-47.561188","-24.00366","São Paulo","Trilha dos Tucanos","2018","3","OBS585013542"
"36","Piculus aurulentus (Temminck, 1821)","-55.007987","-27.406276","Misiones","Chacra Mariposa","2018","3","OBS600079455"
"37","Piculus aurulentus (Temminck, 1821)","-49.246062","-26.376557","Santa Catarina","Morro da Igreja (lado posterior do Morro,  pequena ""Fazenda"" com criação de Búfalos), Santa Catarina, BR (-26,377, -49,246)","2018","3","OBS584341253"
"38","Piculus aurulentus (Temminck, 1821)","-49.333688","-26.591022","Santa Catarina","Rio dos Cedros -- Recanto Bonito por Natureza","2018","3","OBS589391934"
"39","Piculus aurulentus (Temminck, 1821)","-41.867395","-20.435304","Minas Gerais","Alto Caparaó","2018","3","OBS589008765"
"40","Piculus aurulentus (Temminck, 1821)","-50.393583","-29.432006","Rio Grande do Sul","FLONA de São Francisco de Paula, Rio Grande do Sul, BR (-29,432, -50,394)","2018","3","OBS586512234"
"41","Piculus aurulentus (Temminck, 1821)","-48.907727","-25.333925","Paraná","83420, Quatro Barras BR-PR (-25.3339,-48.9077)","2018","3","OBS593611595"
"42","Piculus aurulentus (Temminck, 1821)","-46.340158","-23.763911","São Paulo","Santo André--Campo Grande e estrada do Rio Claro","2018","3","OBS591320193"
"43","Piculus aurulentus (Temminck, 1821)","-45.955183","-22.910833","São Paulo","60-214 Rua Projetada 3, São Francisco Xavier, São Paulo, BR (-22,911, -45,955)","2018","3","OBS586921775"
"44","Piculus aurulentus (Temminck, 1821)","-45.980847","-22.907252","São Paulo","Estrada dos Ferreiras, São Paulo, Sentido Trilha Do MiranteBR (-22,907, -45,981)","2018","3","OBS595859410"
"45","Piculus aurulentus (Temminck, 1821)","-46.288919","-23.767436","São Paulo","PNM Nascentes de Paranapiacaba-Estrada do Taquaruçu","2018","3","OBS587267800"
"46","Piculus aurulentus (Temminck, 1821)","-45.967141","-22.9132","São Paulo","Unnamed Road, São Francisco Xavier, São Paulo, BR (-22,913, -45,967)","2018","3","OBS589145657"
"47","Piculus aurulentus (Temminck, 1821)","-50.8524","-29.3226",NA,"Pousada Caminhos do Caracol, Canela, Rio Grande do Sul","2018","3","419079@XC"
"48","Piculus aurulentus (Temminck, 1821)","-44.751748","-22.372963","Minas Gerais","Unnamed Road, Minas Gerais, BR (-22,373, -44,752)","2018","4","OBS621132733"
"49","Piculus aurulentus (Temminck, 1821)","-44.753298","-22.374122","Minas Gerais","(-22,3741,-44,7533)","2018","4","OBS606999771"
"50","Piculus aurulentus (Temminck, 1821)","-50.336491","-29.496353","Rio Grande do Sul","Pró-Mata","2018","4","OBS606133578"
"51","Piculus aurulentus (Temminck, 1821)","-45.838231","-22.955464","São Paulo","Monteiro Lobato","2018","4","OBS666537337"
"52","Piculus aurulentus (Temminck, 1821)","-49.136305","-27.666935","Santa Catarina","Unnamed Road, Santa Catarina, BR (-27,667, -49,136)","2018","4","OBS599422379"
"53","Piculus aurulentus (Temminck, 1821)","-50.581111","-29.458333","Rio Grande do Sul","São Francisco de Paula--Pousada Recanto da Mata","2018","4","OBS599488953"
"54","Piculus aurulentus (Temminck, 1821)","-46.537269","-23.688781","São Paulo","Trilha Taquarussu","2018","4","OBS604305817"
"55","Piculus aurulentus (Temminck, 1821)","-46.290759","-23.772801","São Paulo","Paranapiacaba--Estrada do Taquaruçu","2018","4","OBS603233054"
"56","Piculus aurulentus (Temminck, 1821)","-45.25155","-22.575656","Minas Gerais","Delfim Moreira--Barreira","2018","4","OBS605210391"
"57","Piculus aurulentus (Temminck, 1821)","-52.901495","-28.510659","Rio Grande do Sul","BR-Rio Grande do Sul-Não-Me-Toque - -28,511x-52,901 - 20 de nov de 2016 10:03","2018","4","OBS601549900"
"58","Piculus aurulentus (Temminck, 1821)","-49.528277","-28.492456","Santa Catarina","Trilha Cachoeira do Salto Branco","2018","4","OBS598621830"
"59","Piculus aurulentus (Temminck, 1821)","-51.168356","-23.952864","Paraná","RPPN em Mauá da Serra","2018","4","OBS603067286"
"60","Piculus aurulentus (Temminck, 1821)","-42.590378","-22.332035","Rio de Janeiro","Estrada a Pedra de Babilonia","2018","4","OBS612508233"
"61","Piculus aurulentus (Temminck, 1821)","-52.815263","-27.913566","Rio Grande do Sul","PE Papagaio Charao,  Sarandi, Rio Grande do Sul, BR (-27,914, -52,815)","2018","4","OBS603534405"
"62","Piculus aurulentus (Temminck, 1821)","-44.734746","-22.362522","Minas Gerais","PN Itatiaia  (parte alta), Itamonte, Minas Gerais, BR (-22,363, -44,735)","2018","4","OBS608309018"
"63","Piculus aurulentus (Temminck, 1821)","-44.624233","-22.406585","Rio de Janeiro","PN do Itatiaia--área geral (Partes Baixa e Alta)","2018","4","OBS606937436"
"64","Piculus aurulentus (Temminck, 1821)","-52.636389","-30.891667","Rio Grande do Sul","Encruzilhada Do Sul--Cerro Do Moinho","2018","4","OBS608509488"
"65","Piculus aurulentus (Temminck, 1821)","-42.290633","-22.509072","Rio de Janeiro","Poco das Antas Biological Reserve","2018","4","OBS620145717"
"66","Piculus aurulentus (Temminck, 1821)","-51.080372","-29.518175","Rio Grande do Sul","Morro Reuter--Estrada José Klauck","2018","5","OBS613922342"
"67","Piculus aurulentus (Temminck, 1821)","-56.8","-26.08","Paraguarí","Parque Nacional Ybycui, Dpto. Paraguari","2018","5","OBS624525634"
"68","Piculus aurulentus (Temminck, 1821)","-45.414219","-22.717943","São Paulo","Estrada das Pedrinhas--Até pousada Sta. Maria da Serra","2018","5","OBS612566830"
"69","Piculus aurulentus (Temminck, 1821)","-48.273593","-24.308774","São Paulo","Parque Intervales Ribeirão Grade SP","2018","5","OBS614199558"
"70","Piculus aurulentus (Temminck, 1821)","-52.905019","-28.504433","Rio Grande do Sul","Mato do Arlei","2018","5","OBS608485620"
"71","Piculus aurulentus (Temminck, 1821)","-45.50286","-22.691557","São Paulo","Campos do Jordão--Estrada do Borboletário","2018","5","OBS623302253"
"72","Piculus aurulentus (Temminck, 1821)","-49.61628","-28.027894","Santa Catarina","Urubici--Pousada Quintal do Avencal","2018","5","OBS626166164"
"73","Piculus aurulentus (Temminck, 1821)","-49.956189","-28.12907","Santa Catarina","(-28,1291,-49,9562)","2018","5","OBS622547970"
"74","Piculus aurulentus (Temminck, 1821)","-49.170789","-26.283914","Santa Catarina","POUSADA RIO MANSO","2018","5","OBS624229472"
"75","Piculus aurulentus (Temminck, 1821)","-40.538333","-19.963611","Espírito Santo","Estação Biológica Santa Lúcia (EBSL)","2018","5","OBS619469735"
"76","Piculus aurulentus (Temminck, 1821)","-52.821895","-30.481741","Rio Grande do Sul","Piquiri, Encruzilhada do Sul,  Rio Grande do Sul, BR (-30,482, -52,822)","2018","5","OBS612838798"
"77","Piculus aurulentus (Temminck, 1821)","-45.293951","-22.506995","Minas Gerais","BR-Minas Gerais-Delfim-Estrada Pico Dos Marins Moreira - -22,507x-45,294 - 26 de mar de 2017 04:39","2018","5","OBS612120462"
"78","Piculus aurulentus (Temminck, 1821)","-53.403532","-28.733595","Rio Grande do Sul","Cruz Alta--Capão da Atafona","2018","5","OBS624837093"
"79","Piculus aurulentus (Temminck, 1821)","-45.588995","-22.705318","São Paulo","Campos do Jordão - SP","2018","5","OBS623853875"
"80","Piculus aurulentus (Temminck, 1821)","-44.608785","-22.437749","Rio de Janeiro","Rio de Janeiro, BR (-22,438, -44,609)Parque Nacional do Itatiaia( trilha 3 picos).","2018","5","OBS612126486"
"81","Piculus aurulentus (Temminck, 1821)","-48.470318","-24.222561","São Paulo","(-24,2226,-48,4703)","2018","5","OBS622121049"
"82","Piculus aurulentus (Temminck, 1821)","-46.743228","-23.985753","São Paulo","Marsilac, São Paulo BR-SP (-23.9858,-46.7432)","2018","5","OBS612085676"
"83","Piculus aurulentus (Temminck, 1821)","-41.301598","-20.324346","Espírito Santo","Conceição do Castelo","2018","5","OBS638264400"
"84","Piculus aurulentus (Temminck, 1821)","-48.451969","-24.245576","São Paulo","(-24,2456,-48,4520)","2018","5","OBS623033407"
"85","Piculus aurulentus (Temminck, 1821)","-43.000059","-22.471875","Rio de Janeiro","PN Serra dos Orgaos","2018","5","OBS617950964"
"86","Piculus aurulentus (Temminck, 1821)","-41.264251","-20.35018","Espírito Santo","Estrada da Pingadeira","2018","5","OBS637646238"
"87","Piculus aurulentus (Temminck, 1821)","-48.273625","-24.308774","São Paulo","Parque Estadual Intervales","2018","5","OBS614839637"
"88","Piculus aurulentus (Temminck, 1821)","-52.696447","-28.462026","Rio Grande do Sul","Fazenda Tedesco Sto Antônio Do Planalto (-28,462, -52,696)","2018","5","OBS611802296"
"89","Piculus aurulentus (Temminck, 1821)","-52.406115","-26.39087","Paraná","Clevelândia--Sítio Santo Antônio","2018","5","OBS617232239"
"90","Piculus aurulentus (Temminck, 1821)","-42.470956","-22.277104","Rio de Janeiro","Estrada do Amparo","2018","6","OBS629224482"
"91","Piculus aurulentus (Temminck, 1821)","-49.80551","-25.460286","Paraná","RPPN Papagaios Velhos, Palmeira, Paraná, BR (-25,423, -49,821)","2018","6","OBS631892475"
"92","Piculus aurulentus (Temminck, 1821)","-45.954946","-22.911021","São Paulo","390 Rua Antonio Alves Batista, São Francisco Xavier, São Paulo, BR (-22,911, -45,955)","2018","6","OBS628045927"
"93","Piculus aurulentus (Temminck, 1821)","-47.492253","-23.995142","São Paulo","Tapiraí--Mata Montana (Acesso Legado das Águas)","2018","6","OBS633119478"
"94","Piculus aurulentus (Temminck, 1821)","-52.420509","-29.345914","Rio Grande do Sul","Mata Sete Léguas/Perau da Nega -Boqueirão do Leão - -29,338x-52,443","2018","6","OBS635902992"
"95","Piculus aurulentus (Temminck, 1821)","-45.848951","-23.53578","São Paulo","Salesópolis--área geral","2018","6","OBS633957802"
"96","Piculus aurulentus (Temminck, 1821)","-44.611037","-22.444906","Rio de Janeiro","PN do Itatiaia--Parte Baixa (Hotéis Ype, Donati, Simon; 400-800m)","2018","6","OBS630625116"
"97","Piculus aurulentus (Temminck, 1821)","-52.907185","-28.483604","Rio Grande do Sul","Não-Me-Toque--Açudes Manoela","2018","6","OBS630799273"
"98","Piculus aurulentus (Temminck, 1821)","-52.781559","-28.296087","Rio Grande do Sul","Aquático Carazinho","2018","6","OBS633411943"
"99","Piculus aurulentus (Temminck, 1821)","-45.956352","-22.894193","São Paulo","Unnamed Road, São Paulo, BR (-22,894, -45,956)","2018","6","OBS630475971"
"100","Piculus aurulentus (Temminck, 1821)","-41.819555","-20.501732","Minas Gerais","Caparaó","2018","6","OBS629981714"
"101","Piculus aurulentus (Temminck, 1821)","-45.957561","-22.900756","São Paulo","(-22,901, -45,958)","2018","6","OBS635212304"
"102","Piculus aurulentus (Temminck, 1821)","-53.8405","-26.425583","Misiones","PP Piñalito y alrededores (AICA MI14)","2018","6","OBS664128601"
"103","Piculus aurulentus (Temminck, 1821)","-48.5351","-22.9537",NA,"Botucatu, Botucatu, São Paulo","2018","7","424982@XC"
"104","Piculus aurulentus (Temminck, 1821)","-44.821473","-23.153105","Rio de Janeiro","Trilha Dos 7 Degraus","2018","7","OBS639757717"
"105","Piculus aurulentus (Temminck, 1821)","-49.142459","-25.624572","Paraná","São Marcos, São José dos Pinhais","2018","7","OBS643421879"
"106","Piculus aurulentus (Temminck, 1821)","-50.80513","-29.01607","Rio Grande do Sul","95400-000, Caxias do Sul BR-RS (-29,0161,-50,8051)","2018","7","OBS644350990"
"107","Piculus aurulentus (Temminck, 1821)","-44.724612","-22.36484","Rio de Janeiro","PN do Itatiaia--Agulhas Negras Road (RJ; 2200-2400m)","2018","7","OBS647556560"
"108","Piculus aurulentus (Temminck, 1821)","-49.321275","-26.504345","Santa Catarina","Isabel Alto, Corupá, Santa Catarina, BR (-26,504, -49,321)","2018","7","OBS640263706"
"109","Piculus aurulentus (Temminck, 1821)","-54.2016","-26.96615","Misiones","RNC Papel Misionero","2018","7","OBS641828941"
"110","Piculus aurulentus (Temminck, 1821)","-51.430821","-26.74302","Santa Catarina","Macieira--Cabanha Guamirim","2018","7","OBS639795801"
"111","Piculus aurulentus (Temminck, 1821)","-54.197289","-26.971808","Misiones","Reserva Privada Papel Misionera","2018","7","OBS641084402"
"112","Piculus aurulentus (Temminck, 1821)","-54.17928","-26.98955","Misiones","RNC Papel Misionero","2018","7","OBS639464944"
"113","Piculus aurulentus (Temminck, 1821)","-54.209329","-26.946195","Misiones","Sendero Bondi Jubilado","2018","7","OBS641080663"
"114","Piculus aurulentus (Temminck, 1821)","-45.397195","-22.629471","Minas Gerais","Estrada Divisa Charco/Parque ESTADUAL DE CAMPOS DO JORDÃO--MG/SP","2018","7","OBS646019702"
"115","Piculus aurulentus (Temminck, 1821)","-44.744","-22.369","Minas Gerais","Estrada das Agulhas Negras - ParNa Itatiaia","2018","7","OBS636665361"
"116","Piculus aurulentus (Temminck, 1821)","-49.364576","-26.571045","Santa Catarina","(-26,571, -49,365)","2018","7","OBS648569282"
"117","Piculus aurulentus (Temminck, 1821)","-54.039333","-27.022333","Misiones","Reserva de Biosfera Yabotí (AICA MI15)","2018","7","OBS644328737"
"118","Piculus aurulentus (Temminck, 1821)","-44.592969","-22.664314","São Paulo","Serra da Bocaina","2018","7","OBS642859124"
"119","Piculus aurulentus (Temminck, 1821)","-44.92594","-23.22694","São Paulo","São Paulo, BR (-23,227, -44,926)","2018","7","OBS643814517"
"120","Piculus aurulentus (Temminck, 1821)","-40.606422","-19.956129","Espírito Santo","Santa Teresa -- Pousada Vita Verde","2018","7","OBS643946759"
"121","Piculus aurulentus (Temminck, 1821)","-52.614577","-28.360362","Rio Grande do Sul","Capão Três Lagoas","2018","7","OBS637980299"
"122","Piculus aurulentus (Temminck, 1821)","-49.588616","-28.55339","Santa Catarina","Siderópolis -- Trilha dos Tropeiros","2018","7","OBS641453272"
"123","Piculus aurulentus (Temminck, 1821)","-52.19686","-29.272746","Rio Grande do Sul","Tamanduá","2018","7","OBS641833977"
"124","Piculus aurulentus (Temminck, 1821)","-41.248356","-20.361698","Espírito Santo","Conceição do Castelo","2018","7","OBS639130890"
"125","Piculus aurulentus (Temminck, 1821)","-42.58484","-22.351568","Rio de Janeiro","Pico da Caledônia","2018","7","OBS662824381"
"126","Piculus aurulentus (Temminck, 1821)","-45.426492","-22.649939","São Paulo","PE Campos do Jordão--Divisa com MG","2018","7","OBS646023356"
"127","Piculus aurulentus (Temminck, 1821)","-54.17759","-26.98049","Misiones","RNC Papel Misionero","2018","7","OBS644022498"
"128","Piculus aurulentus (Temminck, 1821)","-54.19724","-26.97157","Misiones","RNC Papel Misionero","2018","7","OBS641844617"
"129","Piculus aurulentus (Temminck, 1821)","-51.895997","-26.56428","Paraná","Palmas--Estância Guamirim","2018","7","OBS639729680"
"130","Piculus aurulentus (Temminck, 1821)","-51.77953","-26.513438","Paraná","Palmas--Fazenda São Geraldo","2018","7","OBS638676918"
"131","Piculus aurulentus (Temminck, 1821)","-54.20308","-26.95928","Misiones","RNC Papel Misionero","2018","7","OBS644013517"
"132","Piculus aurulentus (Temminck, 1821)","-51.512607","-27.61649","Rio Grande do Sul","Parque Estadual Espigão Alto","2018","7","OBS636818054"
"133","Piculus aurulentus (Temminck, 1821)","-49.097407","-26.224716","Santa Catarina","Estrada do Rio do Julio","2018","8","OBS650867134"
"134","Piculus aurulentus (Temminck, 1821)","-48.409459","-24.267839","São Paulo","PE Intervales--Park Guesthouse & vicinity","2018","8","OBS646118069"
"135","Piculus aurulentus (Temminck, 1821)","-54.1781","-27.00545","Misiones","RNC Papel Misionero","2018","8","OBS649590153"
"136","Piculus aurulentus (Temminck, 1821)","-49.260918","-25.362048","Paraná","Parque da Barreirinha","2018","8","OBS652602601"
"137","Piculus aurulentus (Temminck, 1821)","-54.102167","-26.632333","Misiones","PP Araucaria (AICA MI12)","2018","8","OBS647965957"
"138","Piculus aurulentus (Temminck, 1821)","-56.838868","-26.095604","Paraguarí","Parque Nacional Ybycui","2018","8","OBS653189660"
"139","Piculus aurulentus (Temminck, 1821)","-52.069737","-29.291062","Rio Grande do Sul","Travesseiro--Estrada Herval","2018","8","OBS648200202"
"140","Piculus aurulentus (Temminck, 1821)","-42.994943","-22.420676","Rio de Janeiro","Estrada Abelardo da Cunha, 667, Teresópolis BR-RJ (-22,4207,-42,9949)","2018","8","OBS652054926"
"141","Piculus aurulentus (Temminck, 1821)","-44.609116","-22.435974","Rio de Janeiro","PN do Itatiaia--Trilha dos Três Picos","2018","8","OBS649036993"
"142","Piculus aurulentus (Temminck, 1821)","-52.550397","-28.499245","Rio Grande do Sul","Condomínio Reserva do Lago","2018","8","OBS649417788"
"143","Piculus aurulentus (Temminck, 1821)","-54.1815","-27.00422","Misiones","RNC Papel Misionero","2018","8","OBS649959588"
"144","Piculus aurulentus (Temminck, 1821)","-52.745011","-28.619326","Rio Grande do Sul","Lucio Loesch,  Victor Graeff,  Rio Grande do Sul, BR (-28,619, -52,745)","2018","8","OBS644815058"
"145","Piculus aurulentus (Temminck, 1821)","-52.890406","-28.509858","Rio Grande do Sul","Propriedade Kilpp- NMT , Rio Grande do Sul, BR (-28,51, -52,89)","2018","8","OBS646367278"
"146","Piculus aurulentus (Temminck, 1821)","-41.02675","-20.49277","Espírito Santo","Mata dos Caetés","2018","8","OBS651393147"
"147","Piculus aurulentus (Temminck, 1821)","-54.1748","-26.9806","Misiones","RNC Papel Misionero","2018","8","OBS653186852"
"148","Piculus aurulentus (Temminck, 1821)","-54.1776","-27.00525","Misiones","RNC Papel Misionero","2018","8","OBS652093186"
"149","Piculus aurulentus (Temminck, 1821)","-54.1881","-27.0035","Misiones","RNC Papel Misionero","2018","8","OBS649703100"
"150","Piculus aurulentus (Temminck, 1821)","-54.17035","-26.97328","Misiones","RNC Papel Misionero","2018","8","OBS646015833"
"151","Piculus aurulentus (Temminck, 1821)","-45.143969","-22.50797","São Paulo","Trilha Para Morro Do Careca -- Marmelópolis-- Mg.","2018","9","OBS655189669"
"152","Piculus aurulentus (Temminck, 1821)","-51.93439","-29.33774","Rio Grande do Sul","Morro Gaúcho","2018","9","OBS656910704"
"153","Piculus aurulentus (Temminck, 1821)","-49.15334","-25.663442","Paraná","168 Rua Antônio Greboge, São José dos Pinhais, Paraná, BR (-25,663, -49,153)","2018","9","OBS654884386"
"154","Piculus aurulentus (Temminck, 1821)","-54.17743","-27.00437","Misiones","RNC Papel Misionero","2018","9","OBS655575351"
"155","Piculus aurulentus (Temminck, 1821)","-48.964171","-26.260788","Santa Catarina","Salto Piraí","2018","9","OBS654900459"
"156","Piculus aurulentus (Temminck, 1821)","-54.17","-26.97358","Misiones","RNC Papel Misionero","2018","9","OBS659896969"
"157","Piculus aurulentus (Temminck, 1821)","-44.573239","-22.493942","Rio de Janeiro","Itatiaia National Park","2018","9","OBS661672487"
"158","Piculus aurulentus (Temminck, 1821)","-40.982784","-20.470453","Espírito Santo","RPPN Águia Branca","2018","9","OBS662859797"
"159","Piculus aurulentus (Temminck, 1821)","-54.174292","-26.97438","Misiones","(-26,9744,-54,1743) Escucha, Capuera","2018","9","OBS658398431"
"160","Piculus aurulentus (Temminck, 1821)","-54.17717","-27.00537","Misiones","RNC Papel Misionero","2018","9","OBS659892654"
"161","Piculus aurulentus (Temminck, 1821)","-54.177375","-27.004268","Misiones","(-27,0043,-54,1774) Ncp2-3","2018","9","OBS658397315"
"162","Piculus aurulentus (Temminck, 1821)","-44.573214","-22.494028","Rio de Janeiro","Itatiaia National Park","2018","9","OBS661677270"
"163","Piculus aurulentus (Temminck, 1821)","-40.5619","-19.94356","Espírito Santo","Santa Teresa -- Mata da Penha","2018","9","OBS657472691"
"164","Piculus aurulentus (Temminck, 1821)","-48.584843","-24.434722","São Paulo","18330-000, Iporanga BR-SP (-24,4347,-48,5848)","2018","9","OBS667302346"
"165","Piculus aurulentus (Temminck, 1821)","-54.17953","-26.98672","Misiones","RNC Papel Misionero","2018","9","OBS655561034"
"166","Piculus aurulentus (Temminck, 1821)","-42.49676","-22.310296","Rio de Janeiro","Itororo Eco Lodge","2018","9","OBS654234840"
"167","Piculus aurulentus (Temminck, 1821)","-53.866362","-27.140378","Rio Grande do Sul","Parque Estadual do Turvo","2018","9","OBS656135061"
"168","Piculus aurulentus (Temminck, 1821)","-45.14774","-22.509244","São Paulo","Trilha Da Base Marins Para Morro Do Careca -- Marmelópolis -- Mg.","2018","9","OBS665492735"
"169","Piculus aurulentus (Temminck, 1821)","-52.703154","-28.460316","Rio Grande do Sul","Fazenda Tedesco","2018","9","OBS654961041"
"170","Piculus aurulentus (Temminck, 1821)","-45.889313","-22.695437","Minas Gerais","Gonçalves--Pousada Bicho do Mato","2018","9","OBS659732612"
"171","Piculus aurulentus (Temminck, 1821)","-45.478431","-22.703137","São Paulo","Estrada da Romaria--Até pousada Sta. Maria da Serra","2018","10","OBS664051026"
"172","Piculus aurulentus (Temminck, 1821)","-52.598487","-28.310827","Rio Grande do Sul","Fazenda Aparecida,  SAP, Rio Grande do Sul, BR (-28,311, -52,598)","2018","10","OBS667033193"
"173","Piculus aurulentus (Temminck, 1821)","-43.269142","-22.482658","Rio de Janeiro","Rocio","2018","10","OBS664360117"
"174","Piculus aurulentus (Temminck, 1821)","-49.883439","-25.549421","Paraná","Porto Amazonas","2018","10","OBS664806176"
"175","Piculus aurulentus (Temminck, 1821)","-43.488417","-20.097742","Minas Gerais","Santuário do Caraça--área geral","2018","10","OBS665987590"
"176","Piculus aurulentus (Temminck, 1821)","-48.40595","-24.16468","São Paulo","PE Intervales--Estrada de acesso","2018","10","OBS670277573"
"177","Piculus aurulentus (Temminck, 1821)","-47.46902","-23.918138","São Paulo","Pousada do Prrofessor","2018","10","OBS669161675"
"178","Piculus aurulentus (Temminck, 1821)","-43.032852","-22.411918","Rio de Janeiro","(-22.4119,-43.0329) Pullout 2 outside Teresopolis AM","2018","10","OBS698910794"
"179","Piculus aurulentus (Temminck, 1821)","-43.040188","-22.410028","Rio de Janeiro","Second roadside stop","2018","10","OBS674873763"
"180","Piculus aurulentus (Temminck, 1821)","-42.409899","-22.307114","Rio de Janeiro",NA,"2018","10","18273662"
"181","Piculus aurulentus (Temminck, 1821)","-54.227264","-26.911239","Misiones","Reserva Guarani UNAM","2018","10","OBS664343498"
"182","Piculus aurulentus (Temminck, 1821)","-49.236957","-26.225198","Santa Catarina","Campo Alegre--Estrada Pedreira","2018","10","OBS664658818"
"183","Piculus aurulentus (Temminck, 1821)","-48.533703","-24.347671","São Paulo",NA,"2018","10","17998805"
