"","name","longitude","latitude","state","locality","year","month","identifier"
"33","Synallaxis cinerascens Temminck, 1823","-44.584091","-22.649526","São Paulo","1 Rua Olímpio, São Paulo, BR (-22,65, -44,584)","2018","1","OBS640489503"
"34","Synallaxis cinerascens Temminck, 1823","-51.430821","-26.74302","Santa Catarina","Macieira--Cabanha Guamirim","2018","1","OBS572091294"
"35","Synallaxis cinerascens Temminck, 1823","-53.259637","-26.357958","Santa Catarina","Palma Sola--Pasta","2018","1","OBS568360341"
"36","Synallaxis cinerascens Temminck, 1823","-52.905019","-28.504433","Rio Grande do Sul","Mato do Arlei","2018","1","OBS571455742"
"37","Synallaxis cinerascens Temminck, 1823","-55.157481","-26.062623","Alto Paraná","Doctor Juan León Mallorquín, Departamento de Alto Paraná, PY (-26.063, -55.157)","2018","2","OBS574962573"
"38","Synallaxis cinerascens Temminck, 1823","-52.505556","-31.616389","Rio Grande do Sul","Pelotas--cascata e mata no Santuário","2018","2","OBS577099689"
"39","Synallaxis cinerascens Temminck, 1823","-52.894953","-28.001279","Rio Grande do Sul","Sarandi--Fazenda Cesurg","2018","2","OBS577954941"
"40","Synallaxis cinerascens Temminck, 1823","-52.5825","-31.666944","Rio Grande do Sul","Morro redondo, Sítio Flor e Osória","2018","2","OBS573987847"
"41","Synallaxis cinerascens Temminck, 1823","-45.375728","-22.426078","Minas Gerais","Unnamed Road, Minas Gerais, BR (-22,426, -45,376)","2018","2","OBS579599325"
"42","Synallaxis cinerascens Temminck, 1823","-54.57589","-28.502402","Rio Grande do Sul","Rio Grande do Sul, BR (-28,502, -54,576)","2018","2","OBS574351328"
"43","Synallaxis cinerascens Temminck, 1823","-45.481944","-22.689444","São Paulo","PE Campos do Jordão (Horto Florestal)","2018","2","OBS575840567"
"44","Synallaxis cinerascens Temminck, 1823","-50.174809","-29.480994","Rio Grande do Sul","CPCN Pró Mata PUCRS","2018","2","OBS579889073"
"45","Synallaxis cinerascens Temminck, 1823","-53.799919","-25.52689","Paraná","Rio Floriano, Parna Do Iguaçú- Paraná, BR (-25,527, -53,8)","2018","2","OBS582820219"
"46","Synallaxis cinerascens Temminck, 1823","-44.261116","-20.866505","Minas Gerais","Trilha Do Curral","2018","2","OBS577198325"
"47","Synallaxis cinerascens Temminck, 1823","-49.182511","-25.709285","Paraná","Stud Don Juan","2018","2","OBS581584650"
"48","Synallaxis cinerascens Temminck, 1823","-52.407778","-31.454167","Rio Grande do Sul","Arroio do Padre--ERS 737 (De Aº Andrade ao centro)","2018","2","OBS579386541"
"49","Synallaxis cinerascens Temminck, 1823","-43.634133","-20.618456","Minas Gerais","Monsenhor Isidro","2018","2","OBS585457555"
"50","Synallaxis cinerascens Temminck, 1823","-43.688063","-20.660539","Minas Gerais","Itaverava - MG","2018","2","OBS576917325"
"51","Synallaxis cinerascens Temminck, 1823","-44.592969","-22.664314","São Paulo","Serra da Bocaina","2018","2","OBS575675927"
"52","Synallaxis cinerascens Temminck, 1823","-45.280202","-22.521239","Minas Gerais","Minas Gerais, BR (-22,521, -45,28)","2018","2","OBS573332949"
"53","Synallaxis cinerascens Temminck, 1823","-44.261325","-20.866731","Minas Gerais","Acesso ao Curral, pelo milharal.","2018","2","OBS577010022"
"54","Synallaxis cinerascens Temminck, 1823","-53.62201","-26.97605","Santa Catarina","LD ITA-SMO - UA2, Tunápolis, SC (-26,976, -53,622)","2018","2","OBS589546767"
"55","Synallaxis cinerascens Temminck, 1823","-51.991097","-26.799749","Santa Catarina","Passos Maia--PN das Araucárias","2018","2","OBS575646706"
"56","Synallaxis cinerascens Temminck, 1823","-45.263726","-22.534092","Minas Gerais","Delfim Moreira -- MG-350 - -22,5341x-45,2637","2018","2","OBS579430579"
"57","Synallaxis cinerascens Temminck, 1823","-52.485101","-31.45638","Rio Grande do Sul","Arroio do Padre--Arredores do Bairro Brasil pra Cristo","2018","2","OBS577396752"
"58","Synallaxis cinerascens Temminck, 1823","-53.659925","-27.032705","Santa Catarina","LD ITA-SMO - UA1, Tunápolis, SC (-27,033, -53,66)","2018","2","OBS589546877"
"59","Synallaxis cinerascens Temminck, 1823","-55.26","-24.11","Canindeyú","RNB Mbaracayú, Dpto. Canindeyú (Paraguay Central)","2018","3","OBS589333154"
"60","Synallaxis cinerascens Temminck, 1823","-52.40398","-31.806412","Rio Grande do Sul","Capão do Leão--Vila Embrapa (prox. Eclusa)","2018","3","OBS588133248"
"61","Synallaxis cinerascens Temminck, 1823","-52.863889","-31.889722","Rio Grande do Sul","Pedro Osório, estrada do Basílio","2018","3","OBS585864003"
"62","Synallaxis cinerascens Temminck, 1823","-50.3875","-29.4244",NA,"São Francisco de Paula, FLONA,  Rio Grande do Sul","2018","3","414942@XC"
"63","Synallaxis cinerascens Temminck, 1823","-44.796072","-22.352963","Minas Gerais","Itamonte--RPPN Alto Montana","2018","3","OBS594022865"
"64","Synallaxis cinerascens Temminck, 1823","-45.169391","-23.469432","São Paulo","Sítio Folha Seca, Ubatuba (-23,469, -45,169)","2018","3","OBS583723635"
"65","Synallaxis cinerascens Temminck, 1823","-51.893433","-29.945528","Rio Grande do Sul","Barragem Santo Amaro, General Câmara, Rio Grande do Sul, BR (-29,946, -51,893)","2018","3","OBS589297866"
"66","Synallaxis cinerascens Temminck, 1823","-52.420509","-29.345914","Rio Grande do Sul","Mata Sete Léguas/Perau da Nega -Boqueirão do Leão - -29,338x-52,443","2018","3","OBS593937334"
"67","Synallaxis cinerascens Temminck, 1823","-45.967141","-22.9132","São Paulo","Unnamed Road, São Francisco Xavier, São Paulo, BR (-22,913, -45,967)","2018","3","OBS589145722"
"68","Synallaxis cinerascens Temminck, 1823","-44.834518","-21.548007","Minas Gerais","Serra Grande - Luminárias","2018","3","OBS591744883"
"69","Synallaxis cinerascens Temminck, 1823","-55.007987","-27.406276","Misiones","Chacra Mariposa","2018","3","OBS600079460"
"70","Synallaxis cinerascens Temminck, 1823","-45.956922","-22.898895","São Paulo","851 Estrada dos São Francisco Xavier Poncianos, São Paulo, BR (-22,899, -45,957)","2018","3","OBS586006633"
"71","Synallaxis cinerascens Temminck, 1823","-45.956133","-22.89432","São Paulo","Unnamed Road, São Paulo, São Francisco Xavier - BR (-22,894, -45,956)","2018","3","OBS584199197"
"72","Synallaxis cinerascens Temminck, 1823","-45.955916","-22.894371","São Paulo","(-22,894, -45,956)","2018","3","OBS585847982"
"73","Synallaxis cinerascens Temminck, 1823","-55.660922","-26.632537","Itapúa","Sendero Urutau - Procosara","2018","3","OBS615194733"
"74","Synallaxis cinerascens Temminck, 1823","-50.393583","-29.432006","Rio Grande do Sul","FLONA de São Francisco de Paula, Rio Grande do Sul, BR (-29,432, -50,394)","2018","3","OBS586512210"
"75","Synallaxis cinerascens Temminck, 1823","-45.953959","-22.910598","São Paulo","521 Rua 15 de Novembro, São Francisco Xavier, São Paulo, BR (-22,911, -45,954)","2018","3","OBS585843147"
"76","Synallaxis cinerascens Temminck, 1823","-52.636389","-30.891667","Rio Grande do Sul","Encruzilhada Do Sul--Cerro Do Moinho","2018","3","OBS608788569"
"77","Synallaxis cinerascens Temminck, 1823","-55.660418","-26.632896","Itapúa","PY-Itapúa-Sendero Urutaú (-26.6329,-55.6604)","2018","3","OBS621603078"
"78","Synallaxis cinerascens Temminck, 1823","-44.263219","-20.955675","Minas Gerais","Próximo ao Sítio Amigo da Onça","2018","3","OBS585128485"
"79","Synallaxis cinerascens Temminck, 1823","-45.980847","-22.907252","São Paulo","Estrada dos Ferreiras, São Paulo, Sentido Trilha Do MiranteBR (-22,907, -45,981)","2018","3","OBS595859455"
"80","Synallaxis cinerascens Temminck, 1823","-54.2645","-26.689778","Misiones","Reserva Privada Yaguaroundi (AICA MI13)","2018","3","OBS596382586"
"81","Synallaxis cinerascens Temminck, 1823","-44.312271","-21.057757","Minas Gerais","Minas Gerais, BR (-21,058, -44,312)","2018","3","OBS583960978"
"82","Synallaxis cinerascens Temminck, 1823","-55.586076","-27.447018","Misiones","Monte de los Abuelos, Santa Ana","2018","4","OBS608235078"
"83","Synallaxis cinerascens Temminck, 1823","-50.602276","-29.573494","Rio Grande do Sul","Taquara--Chapada","2018","4","OBS596787086"
"84","Synallaxis cinerascens Temminck, 1823","-45.229579","-22.568917","Minas Gerais","Piquete -- Trilha Do Pico Do Ataque.","2018","4","OBS604164194"
"85","Synallaxis cinerascens Temminck, 1823","-54.014365","-25.809511","Misiones","PP Urugua-í (AICA MI02)--Seccional 101","2018","4","OBS619163885"
"86","Synallaxis cinerascens Temminck, 1823","-44.734746","-22.362522","Minas Gerais","PN Itatiaia  (parte alta), Itamonte, Minas Gerais, BR (-22,363, -44,735)","2018","4","OBS608309023"
"87","Synallaxis cinerascens Temminck, 1823","-45.179165","-22.541663","Minas Gerais","Delfim Moreira--Estrada para o Pico dos Marins","2018","4","OBS604791768"
"88","Synallaxis cinerascens Temminck, 1823","-49.570657","-27.849297","Santa Catarina","SC-110, Santa Catarina, BR (-27,849, -49,571)","2018","4","OBS606886786"
"89","Synallaxis cinerascens Temminck, 1823","-50.336491","-29.496353","Rio Grande do Sul","Pró-Mata","2018","4","OBS613295597"
"90","Synallaxis cinerascens Temminck, 1823","-44.838845","-21.549049","Minas Gerais","Serra Grande, Luminárias, Minas Gerais, BR (-21,549, -44,839)","2018","4","OBS604051038"
"91","Synallaxis cinerascens Temminck, 1823","-55.579368","-27.433302","Misiones","Camino Vecinal Santa Ana - Cerró Corá","2018","4","OBS612290930"
"92","Synallaxis cinerascens Temminck, 1823","-44.249322","-20.851389","Minas Gerais","Trilha da Jararaca","2018","4","OBS608307334"
"93","Synallaxis cinerascens Temminck, 1823","-42.590378","-22.332035","Rio de Janeiro","Estrada a Pedra de Babilonia","2018","4","OBS612511513"
"94","Synallaxis cinerascens Temminck, 1823","-44.476855","-21.95733","Minas Gerais","Aiuruoca -- RPPN Serra dos Garcia","2018","4","OBS604160925"
"95","Synallaxis cinerascens Temminck, 1823","-53.579438","-28.636738","Rio Grande do Sul","Estrela Velha","2018","4","OBS595559509"
"96","Synallaxis cinerascens Temminck, 1823","-51.168356","-23.952864","Paraná","RPPN em Mauá da Serra","2018","4","OBS647230380"
"97","Synallaxis cinerascens Temminck, 1823","-51.471333","-28.617528","Rio Grande do Sul","André da Rocha--Chimarrão","2018","4","OBS603891491"
"98","Synallaxis cinerascens Temminck, 1823","-52.788032","-28.521941","Rio Grande do Sul","Mato de Invernadinha - Nmt(-28,522, -52,788)","2018","4","OBS595825286"
"99","Synallaxis cinerascens Temminck, 1823","-54.2971","-26.9194",NA,"Guaraní, Misiónes","2018","4","448502@XC"
"100","Synallaxis cinerascens Temminck, 1823","-44.162888","-21.098212","Minas Gerais","Tiradentes e Bichinho, Minas Gerais, BR (-21,098, -44,163)","2018","4","OBS600602118"
"101","Synallaxis cinerascens Temminck, 1823","-51.115514","-29.800237","Rio Grande do Sul","São Leopoldo--Rost","2018","4","OBS608840842"
"102","Synallaxis cinerascens Temminck, 1823","-52.525556","-30.925","Rio Grande do Sul","Encruzilhada do Sul--Abranjo","2018","4","OBS608796958"
"103","Synallaxis cinerascens Temminck, 1823","-50.581111","-29.458333","Rio Grande do Sul","São Francisco de Paula--Pousada Recanto da Mata","2018","4","OBS599488947"
"104","Synallaxis cinerascens Temminck, 1823","-44.796123","-22.352584","Minas Gerais","BR-354, Itamonte BR-MG (-22,3526,-44,7961)","2018","4","OBS615488517"
"105","Synallaxis cinerascens Temminck, 1823","-52.815263","-27.913566","Rio Grande do Sul","PE Papagaio Charao,  Sarandi, Rio Grande do Sul, BR (-27,914, -52,815)","2018","4","OBS603534359"
"106","Synallaxis cinerascens Temminck, 1823","-51.526474","-28.962032","Rio Grande do Sul","Propriedade Romildo Ceppo","2018","5","OBS613508371"
"107","Synallaxis cinerascens Temminck, 1823","-52.531022","-31.58852","Rio Grande do Sul","Pousada do Moinho (-31,5885,-52,5310)","2018","5","OBS610792753"
"108","Synallaxis cinerascens Temminck, 1823","-44.9631","-21.220801","Minas Gerais","Mata Da EPAMIG, campus da UFLA, Lavras, MG, BR. (-21,221, -44,963)","2018","5","OBS624088085"
"109","Synallaxis cinerascens Temminck, 1823","-51.341817","-29.472721","Rio Grande do Sul","RS-452, Rio Grande do Sul, BR (-29,473, -51,342)","2018","5","OBS610997445"
"110","Synallaxis cinerascens Temminck, 1823","-53.403532","-28.733595","Rio Grande do Sul","Cruz Alta--Capão da Atafona","2018","5","OBS624837086"
"111","Synallaxis cinerascens Temminck, 1823","-49.726868","-24.267936","Paraná","Jaguariaíva","2018","5","OBS613946608"
"112","Synallaxis cinerascens Temminck, 1823","-53.959458","-25.859822","Misiones","Bio Reserva Karadya (AICA MI04)","2018","5","OBS628353690"
"113","Synallaxis cinerascens Temminck, 1823","-52.37968","-31.700305","Rio Grande do Sul","Pelotas--Estrada da Barburda","2018","5","OBS620639341"
"114","Synallaxis cinerascens Temminck, 1823","-52.696447","-28.462026","Rio Grande do Sul","Fazenda Tedesco Sto Antônio Do Planalto (-28,462, -52,696)","2018","5","OBS611605622"
"115","Synallaxis cinerascens Temminck, 1823","-45.293951","-22.506995","Minas Gerais","BR-Minas Gerais-Delfim-Estrada Pico Dos Marins Moreira - -22,507x-45,294 - 26 de mar de 2017 04:39","2018","5","OBS612120438"
"116","Synallaxis cinerascens Temminck, 1823","-51.250577","-23.44679","Paraná","Parque Estadual Mata dos Godoy","2018","5","OBS616603995"
"117","Synallaxis cinerascens Temminck, 1823","-43.163769","-21.14838","Minas Gerais","Silveirânia, Minas Gerais, BR (-21,148, -43,164)","2018","5","OBS610560677"
"118","Synallaxis cinerascens Temminck, 1823","-48.412801","-24.264834","São Paulo","Parque Intervales Guapiara SP","2018","5","OBS618020798"
"119","Synallaxis cinerascens Temminck, 1823","-43.173152","-21.124445","Minas Gerais","Silveirânia, Minas Gerais, BR (-21,124, -43,173)","2018","5","OBS611537914"
"120","Synallaxis cinerascens Temminck, 1823","-48.941879","-25.309036","Paraná","Rodovia da Graciosa, Paraná, BR (-25,309, -48,942)","2018","5","OBS613206381"
"121","Synallaxis cinerascens Temminck, 1823","-48.415959","-24.256895","São Paulo","Parque Intervales Ribeirão Grande SP","2018","5","OBS620584503"
"122","Synallaxis cinerascens Temminck, 1823","-49.552089","-24.466467","Paraná","(-24,466, -49,552)","2018","5","OBS613311316"
"123","Synallaxis cinerascens Temminck, 1823","-52.406115","-26.39087","Paraná","Clevelândia--Sítio Santo Antônio","2018","5","OBS617232238"
"124","Synallaxis cinerascens Temminck, 1823","-51.024853","-30.34543","Rio Grande do Sul","Parque Estadual de Itapuã, Viamão, RS, Brasil","2018","5","OBS612115182"
"125","Synallaxis cinerascens Temminck, 1823","-51.233216","-30.121018","Rio Grande do Sul","Parque Natural Morro do Osso","2018","5","OBS613254872"
"126","Synallaxis cinerascens Temminck, 1823","-48.273593","-24.308774","São Paulo","Parque Intervales Ribeirão Grade SP","2018","5","OBS612529990"
"127","Synallaxis cinerascens Temminck, 1823","-56.8","-26.08","Paraguarí","Parque Nacional Ybycui, Dpto. Paraguari","2018","5","OBS624525631"
"128","Synallaxis cinerascens Temminck, 1823","-51.080372","-29.518175","Rio Grande do Sul","Morro Reuter--Estrada José Klauck","2018","5","OBS611144364"
"129","Synallaxis cinerascens Temminck, 1823","-48.273625","-24.308774","São Paulo","Parque Estadual Intervales","2018","5","OBS614839509"
"130","Synallaxis cinerascens Temminck, 1823","-52.769201","-27.111548","Santa Catarina","Guatambú - Propriedade particular, prox. a FLONA","2018","5","OBS619940811"
"131","Synallaxis cinerascens Temminck, 1823","-51.233197","-30.12085","Rio Grande do Sul","Morro do Osso","2018","5","OBS697907326"
"132","Synallaxis cinerascens Temminck, 1823","-51.986318","-26.512746","Paraná","IFPR--Campus Palmas","2018","5","OBS615254149"
"133","Synallaxis cinerascens Temminck, 1823","-48.913552","-25.337227","Paraná","Estrada do Corvo","2018","5","OBS612258814"
"134","Synallaxis cinerascens Temminck, 1823","-42.587176","-22.331936","Rio de Janeiro","Morro do Chapéu de Bruxa (Pico da Babilônia)","2018","6","OBS628609869"
"135","Synallaxis cinerascens Temminck, 1823","-45.259827","-22.377421","Minas Gerais","Delfim Moreira--Barra","2018","6","OBS626294080"
"136","Synallaxis cinerascens Temminck, 1823","-54.102167","-26.632333","Misiones","PP Araucaria (AICA MI12)","2018","6","OBS660387092"
"137","Synallaxis cinerascens Temminck, 1823","-49.80551","-25.460286","Paraná","RPPN Papagaios Velhos, Palmeira, Paraná, BR (-25,423, -49,821)","2018","6","OBS631892497"
"138","Synallaxis cinerascens Temminck, 1823","-49.466586","-25.355118","Paraná","Campo Magro, Paraná, BR","2018","6","OBS636202272"
"139","Synallaxis cinerascens Temminck, 1823","-54.139299","-26.893416","Misiones","Lote 13, Yaboty Biosphere Reserve","2018","6","OBS629851031"
"140","Synallaxis cinerascens Temminck, 1823","-44.970358","-21.872337","Minas Gerais","Fazenda Roseta -- Baependi- Mg","2018","6","OBS646026619"
"141","Synallaxis cinerascens Temminck, 1823","-44.746156","-22.36607","Minas Gerais","PN do Itatiaia--Agulhas Negras Road (MG; 1700-2200m)","2018","6","OBS636438568"
"142","Synallaxis cinerascens Temminck, 1823","-52.007185","-29.603088","Rio Grande do Sul","Maravalha","2018","6","OBS631935490"
"143","Synallaxis cinerascens Temminck, 1823","-51.34164","-29.47273","Rio Grande do Sul","RS-452, Rio Grande do Sul, BR (-29,473, -51,342)","2018","6","OBS627165989"
"144","Synallaxis cinerascens Temminck, 1823","-54.209329","-26.946195","Misiones","Sendero Bondi Jubilado","2018","7","OBS641080638"
"145","Synallaxis cinerascens Temminck, 1823","-51.77953","-26.513438","Paraná","Palmas--Fazenda São Geraldo","2018","7","OBS638676932"
"146","Synallaxis cinerascens Temminck, 1823","-54.18143","-26.97629","Misiones","RNC Papel Misionero","2018","7","OBS644063571"
"147","Synallaxis cinerascens Temminck, 1823","-53.975559","-25.857833","Misiones","(-25,8578,-53,9756) San Sebastián de la Selva","2018","7","OBS642490511"
"148","Synallaxis cinerascens Temminck, 1823","-45.397195","-22.629471","Minas Gerais","Estrada Divisa Charco/Parque ESTADUAL DE CAMPOS DO JORDÃO--MG/SP","2018","7","OBS646019750"
"149","Synallaxis cinerascens Temminck, 1823","-55.633333","-26.083333","Caazapá","Parque Nacional Caazapá, Caazapá (Alto Paraná)","2018","7","OBS641453665"
"150","Synallaxis cinerascens Temminck, 1823","-44.283267","-20.981247","Minas Gerais","Campainha-azul","2018","7","OBS641794501"
"151","Synallaxis cinerascens Temminck, 1823","-44.283352","-20.981507","Minas Gerais","Serra Da Bandeira, Parte Baixa.","2018","7","OBS642660749"
"152","Synallaxis cinerascens Temminck, 1823","-53.899269","-27.150505","Misiones","PP Moconá (AICA MI15)","2018","7","OBS644645397"
"153","Synallaxis cinerascens Temminck, 1823","-46.355389","-23.199922","São Paulo","IPÊ ","2018","7","OBS640791306"
"154","Synallaxis cinerascens Temminck, 1823","-52.727049","-28.579616","Rio Grande do Sul","Lagoa  Azul, Victor Graeff - Rio Grande do Sul, BR (-28,58, -52,727)","2018","7","OBS643807362"
"155","Synallaxis cinerascens Temminck, 1823","-51.2735","-28.8203",NA,"Ipê, Ipê, Rio Grande do Sul","2018","7","426130@XC"
"156","Synallaxis cinerascens Temminck, 1823","-49.142459","-25.624572","Paraná","São Marcos, São José dos Pinhais","2018","7","OBS643421828"
"157","Synallaxis cinerascens Temminck, 1823","-54.2171","-26.868411","Misiones","PP Caá Yarí (AICA MI15)","2018","7","OBS644645299"
"158","Synallaxis cinerascens Temminck, 1823","-45.142555","-22.505437","São Paulo","Trilha para os Marins -- Marmelópolis-- MG.","2018","7","OBS646024784"
"159","Synallaxis cinerascens Temminck, 1823","-54.197289","-26.971808","Misiones","Reserva Privada Papel Misionera","2018","7","OBS641084435"
"160","Synallaxis cinerascens Temminck, 1823","-52.19686","-29.272746","Rio Grande do Sul","Tamanduá","2018","7","OBS641833940"
"161","Synallaxis cinerascens Temminck, 1823","-44.737891","-22.366355","Minas Gerais","BR-485, Itamonte BR-MG (-22.3664,-44.7379)","2018","7","OBS641124001"
"162","Synallaxis cinerascens Temminck, 1823","-45.766889","-22.416988","Minas Gerais","(-22,417, -45,767)","2018","7","OBS638180805"
"163","Synallaxis cinerascens Temminck, 1823","-53.866362","-27.140378","Rio Grande do Sul","Parque Estadual do Turvo","2018","7","OBS638551213"
"164","Synallaxis cinerascens Temminck, 1823","-53.925978","-27.141092","Misiones","Don Moconá Virgin Lodge","2018","7","OBS638709673"
"165","Synallaxis cinerascens Temminck, 1823","-45.597437","-22.699812","São Paulo","Condomínio Cidade do Sol,Campos do Jordão, SP (-22,7, -45,597)","2018","7","OBS642516573"
"166","Synallaxis cinerascens Temminck, 1823","-44.7421","-22.368",NA,"Itatiaia National Park (near  Itatiaia), Itamonte, Minas Gerais","2018","7","438783@XC"
"167","Synallaxis cinerascens Temminck, 1823","-51.895997","-26.56428","Paraná","Palmas--Estância Guamirim","2018","7","OBS639729711"
"168","Synallaxis cinerascens Temminck, 1823","-50.693797","-28.845081","Rio Grande do Sul","95400-000, São Francisco de Paula BR-RS (-28,8451,-50,6938)","2018","8","OBS646494048"
"169","Synallaxis cinerascens Temminck, 1823","-48.409459","-24.267839","São Paulo","PE Intervales--Park Guesthouse & vicinity","2018","8","OBS646277104"
"170","Synallaxis cinerascens Temminck, 1823","-45.397142","-22.629502","Minas Gerais","Estrada Charco/Campos Do Jordão -- Wenceslau Braz-- Mg.","2018","8","OBS655193452"
"171","Synallaxis cinerascens Temminck, 1823","-46.533852","-23.392263","São Paulo","PE da Cantareira--Núcleo Cabuçu","2018","8","OBS650976190"
"172","Synallaxis cinerascens Temminck, 1823","-54.1776","-27.00525","Misiones","RNC Papel Misionero","2018","8","OBS652084273"
"173","Synallaxis cinerascens Temminck, 1823","-45.281633","-22.522408","Minas Gerais","Bifurcação Fazenda Bartira-- Delfim Moreira-- Mg.","2018","8","OBS659536039"
"174","Synallaxis cinerascens Temminck, 1823","-55.788896","-26.511976","Itapúa","Camino a Kanguery, Departamento de Itapúa, PY (-26,512, -55,789)","2018","8","OBS649679649"
"175","Synallaxis cinerascens Temminck, 1823","-54.209471","-25.892248","Misiones","Ruta Provincial 19, Misiónes, AR (-25.892, -54.209)","2018","8","OBS664100904"
"176","Synallaxis cinerascens Temminck, 1823","-49.828196","-25.344744","Paraná","Santa Rita, Paraná, BR (-25,345, -49,828)","2018","8","OBS651484253"
"177","Synallaxis cinerascens Temminck, 1823","-54.1815","-27.00422","Misiones","RNC Papel Misionero","2018","8","OBS649959586"
"178","Synallaxis cinerascens Temminck, 1823","-49.260918","-25.362048","Paraná","Parque da Barreirinha","2018","8","OBS652380034"
